spec_id,source_file,score_label,score_column,model_family,rule,q,gate_type,threshold,z_threshold,one_way_cost_bps,split,months,net_annualized_return,net_annualized_volatility,net_sharpe,gross_annualized_return,gross_annualized_volatility,gross_sharpe,max_drawdown,average_drawdown,average_monthly_turnover,average_gross_exposure,average_net_exposure,exposure_normalized_annualized_return,exposure_normalized_sharpe,average_n_long,average_n_short,min_n_long,min_n_short,annualized_alpha,beta,alpha_tstat,alpha_beta_months,mean_rank_ic,rank_ic_tstat,rank_ic_hit_rate,rank_ic_months
baseline_with_boosting__elastic_net__gross_normalized_long_short__q0.1__sign__thr0__zna__cost25,baseline_predictions_with_boosting.parquet,baseline_with_boosting__elastic_net,prediction_elastic_net,Baseline,gross_normalized_long_short,0.1,sign,0.0,,25.0,test,108,0.011161777436125453,0.07723278663781367,0.1445212314877238,0.015287804253589554,0.07710804852944456,0.1982647018715788,-0.1582797418820553,-0.04685366091778677,0.1355376609523202,0.5,0.4444444444444444,0.016330202200626864,0.10572065900721683,767.4722222222222,46.44444444444444,0,0,-0.04576411796351938,0.40664269622254545,-2.9555193512619904,108,0.003091237167405425,0.8195363582896069,0.07407407407407407,12
baseline_with_boosting__elastic_net__gross_normalized_long_short__q0.1__sign__thr0__zna__cost25,baseline_predictions_with_boosting.parquet,baseline_with_boosting__elastic_net,prediction_elastic_net,Baseline,gross_normalized_long_short,0.1,sign,0.0,,25.0,validation,60,-0.0028605798189997866,0.06150787897180578,-0.04650753475519828,-0.0013566832404390272,0.061499062979812676,-0.022060226200265265,-0.1185409541729503,-0.039280354167815786,0.05020232757475214,0.5,0.5,-0.009438980233739791,-0.0767298465784072,676.0333333333333,0.0,651,0,-0.05547298957633201,0.437832826036349,-3.4729847872207937,60,-0.004347992189032238,-0.8395932185199135,0.05,8
baseline_with_boosting__elastic_net__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,baseline_predictions_with_boosting.parquet,baseline_with_boosting__elastic_net,prediction_elastic_net,Baseline,gross_normalized_long_short,0.2,absolute,0.005,,25.0,test,108,0.012869681633697505,0.0823858715177433,0.15621224120844293,0.01836280204656604,0.08210863396617593,0.22364033061529762,-0.17756954013125015,-0.047993622276482885,0.17975684239498058,0.4398148148148148,0.4027777777777778,0.025473534908042827,0.14501884203760662,1361.0555555555557,60.5462962962963,0,0,-0.0480332969937086,0.43636134219961475,-2.943491444079992,108,0.003091237167405425,0.8195363582896069,0.07407407407407407,12
baseline_with_boosting__elastic_net__gross_normalized_long_short__q0.2__absolute__thr0.005__zna__cost25,baseline_predictions_with_boosting.parquet,baseline_with_boosting__elastic_net,prediction_elastic_net,Baseline,gross_normalized_long_short,0.2,absolute,0.005,,25.0,validation,60,-0.0009616435430918058,0.06319935889209322,-0.015216033199541137,0.0014144907926052497,0.06329165562335479,0.022348772182905242,-0.11811205662599922,-0.03480848486336343,0.07937254008677672,0.48333333333333334,0.48333333333333334,-0.005025999655090763,-0.03908696518411129,1307.7666666666667,0.0,0,0,-0.0571673935838039,0.467558214631835,-3.857797413709392,60,-0.004347992189032238,-0.8395932185199135,0.05,8
baseline_with_boosting__elastic_net__gross_normalized_long_short__q0.2__absolute__thr0.01__zna__cost25,baseline_predictions_with_boosting.parquet,baseline_with_boosting__elastic_net,prediction_elastic_net,Baseline,gross_normalized_long_short,0.2,absolute,0.01,,25.0,test,108,0.01087130720141638,0.06516839210196032,0.1668187115067607,0.01901965268808392,0.06494702043693186,0.2928487336313349,-0.17365892579846098,-0.052760912503914924,0.267422650941109,0.32407407407407407,0.3055555555555556,0.038905045923275816,0.24044215009565179,1021.2407407407408,29.787037037037038,0,0,-0.03140659509216029,0.30118975090156674,-1.9898421336734557,108,0.003091237167405425,0.8195363582896069,0.07407407407407407,12
baseline_with_boosting__elastic_net__gross_normalized_long_short__q0.2__absolute__thr0.01__zna__cost25,baseline_predictions_with_boosting.parquet,baseline_with_boosting__elastic_net,prediction_elastic_net,Baseline,gross_normalized_long_short,0.2,absolute,0.01,,25.0,validation,60,-0.006302048468931676,0.059557212365096784,-0.10581503429507323,-0.0007229243727133738,0.05938734408821207,-0.012173037602751943,-0.11811205662599922,-0.046959321266704226,0.18623650954644672,0.4166666666666667,0.4166666666666667,-0.013850041924645007,-0.10598905603384144,1123.6166666666666,0.0,0,0,-0.055393129963868956,0.408463885829807,-3.317903804491932,60,-0.004347992189032238,-0.8395932185199135,0.05,8
baseline_with_boosting__elastic_net__gross_normalized_long_short__q0.2__absolute__thr0.02__zna__cost25,baseline_predictions_with_boosting.parquet,baseline_with_boosting__elastic_net,prediction_elastic_net,Baseline,gross_normalized_long_short,0.2,absolute,0.02,,25.0,test,108,-0.004393922152252205,0.031238575214340883,-0.14065693208168664,-0.0012786964690024716,0.031138800718305784,-0.04106440965951381,-0.10409172764492736,-0.03398347682833319,0.10397376445946689,0.06944444444444445,0.060185185185185196,-0.04687949587693774,-0.2719866251583642,215.24074074074073,14.583333333333334,0,0,-0.012378665973103288,0.05748308522543462,-1.1903292600524227,108,0.003091237167405425,0.8195363582896069,0.07407407407407407,12
baseline_with_boosting__elastic_net__gross_normalized_long_short__q0.2__absolute__thr0.02__zna__cost25,baseline_predictions_with_boosting.parquet,baseline_with_boosting__elastic_net,prediction_elastic_net,Baseline,gross_normalized_long_short,0.2,absolute,0.02,,25.0,validation,60,0.004795674300014818,0.011439143431132353,0.4192336890333141,0.005298512389495746,0.011974052673731327,0.44249950571201524,-0.001282595750128901,-0.0007481808542418589,0.016883971667526254,0.008333333333333331,0.008333333333333331,0.8175170474548201,,21.95,0.0,0,0,0.002938284013034532,0.015353168234961585,0.5510053351791968,60,-0.004347992189032238,-0.8395932185199135,0.05,8
baseline_with_boosting__elastic_net__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,baseline_predictions_with_boosting.parquet,baseline_with_boosting__elastic_net,prediction_elastic_net,Baseline,gross_normalized_long_short,0.2,absolute,0.0,,25.0,test,108,0.01666840595780994,0.0851921520758515,0.1956565898578204,0.020822256570743436,0.08507095763441828,0.2447633969306477,-0.16123556499404235,-0.04320048208977188,0.13574540718509165,0.5,0.4444444444444444,0.02605051524767954,0.15289269382750928,1534.4814814814815,92.93518518518519,0,0,-0.04711647789935265,0.45718590166758916,-2.872595557058818,108,0.003091237167405425,0.8195363582896069,0.07407407407407407,12
baseline_with_boosting__elastic_net__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,baseline_predictions_with_boosting.parquet,baseline_with_boosting__elastic_net,prediction_elastic_net,Baseline,gross_normalized_long_short,0.2,absolute,0.0,,25.0,validation,60,0.004068757818852298,0.06360547723144548,0.06396867056035187,0.005533215286561255,0.06361322721558821,0.08698215023439904,-0.1181120566259991,-0.03353997031736265,0.04861081339709027,0.5,0.5,0.004129303839879528,0.0324602850227344,1351.5166666666667,0.0,1302,0,-0.05275386983921726,0.47266677848525607,-3.5866461234035354,60,-0.004347992189032238,-0.8395932185199135,0.05,8
