spec_id,split,model_family,score_label,rule,q,gate_type,threshold,overlay_method,method_label,base_annualized_return,overlay_annualized_return,delta_annualized_return,base_annualized_volatility,overlay_annualized_volatility,delta_annualized_volatility,base_sharpe,overlay_sharpe,delta_sharpe,base_average_drawdown,overlay_average_drawdown,delta_average_drawdown,base_max_drawdown,overlay_max_drawdown,delta_max_drawdown,overlay_average_lambda,overlay_average_turnover
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short_130_30,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.17938843006803196,0.14027867675914174,-0.039109753308890216,0.1681127659979784,0.12801850164355127,-0.04009426435442712,1.0670720275353103,1.0957687752800538,0.02869674774474351,-0.0267350913813403,-0.027117205526290867,-0.0003821141449505683,-0.18954023418471588,-0.13675813614274523,0.05278209804197065,0.8718436802562065,0.9122666935006788
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.2511382761157275,0.2401312966566933,-0.011006979459034172,0.17847735294448533,0.16118773474500822,-0.017289618199477108,1.4071156478538935,1.4897615940603066,0.08264594620641308,-0.03266604441002283,-0.031446610739691384,0.001219433670331449,-0.17210045617535064,-0.12439449844884243,0.04770595772650821,0.9066666666666666,1.555607539492215
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.2511382761157275,0.22438290862328092,-0.026755367492446558,0.17847735294448533,0.15859522682219465,-0.019882126122290678,1.4071156478538935,1.4148150175720142,0.0076993697181206855,-0.03266604441002283,-0.03310060521110232,-0.00043456080107948797,-0.17210045617535064,-0.1324893047282475,0.03961115144710314,0.8822683933136208,1.5760908836431462
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.25413936909937807,0.22256877626598048,-0.03157059283339758,0.2283236661627855,0.20928832261451877,-0.01903534354826672,1.1130662597112777,1.0634553016888695,-0.049610958022408225,-0.043224946902547766,-0.042759663271441116,0.00046528363110664994,-0.2324710714729208,-0.19199736485025176,0.040473706622669026,0.9216666666666667,1.639280774392682
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.25413936909937807,0.20696329930908197,-0.047176069790296093,0.2283236661627855,0.2015657756545986,-0.026757890508186888,1.1130662597112777,1.0267779767520282,-0.08628828295924951,-0.043224946902547766,-0.04400692994705024,-0.0007819830445024711,-0.2324710714729208,-0.19162919324314298,0.040841878229777806,0.885267148917288,1.6145840795996775
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.1997965241227102,0.19176056523786356,-0.00803595888484665,0.18878366577062328,0.17307577261229712,-0.01570789315832616,1.0583358645311391,1.1079572972204597,0.04962143268932051,-0.04903822497395469,-0.050522057263290156,-0.0014838322893354627,-0.2546619047412222,-0.25112822782616173,0.0035336769150604574,0.8966666666666667,1.4750241621216638
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1997965241227102,0.17574662306090771,-0.024049901061802492,0.18878366577062328,0.1705526334891831,-0.018231032281440185,1.0583358645311391,1.0304538808077335,-0.027881983723405668,-0.04903822497395469,-0.05535751613605102,-0.006319291162096327,-0.2546619047412222,-0.25444954458354996,0.00021236015767223115,0.858563458681208,1.4850771788587303
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.1,sign,0.0,dd_speed_phase_control,DD speed/phase,0.1997965241227102,0.19176056523786356,-0.00803595888484665,0.18878366577062328,0.17307577261229712,-0.01570789315832616,1.0583358645311391,1.1079572972204597,0.04962143268932051,-0.04903822497395469,-0.050522057263290156,-0.0014838322893354627,-0.2546619047412222,-0.25112822782616173,0.0035336769150604574,0.8966666666666667,1.4750241621216638
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.1,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1997965241227102,0.17574662306090771,-0.024049901061802492,0.18878366577062328,0.1705526334891831,-0.018231032281440185,1.0583358645311391,1.0304538808077335,-0.027881983723405668,-0.04903822497395469,-0.05535751613605102,-0.006319291162096327,-0.2546619047412222,-0.25444954458354996,0.00021236015767223115,0.858563458681208,1.4850771788587303
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.2,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.24745315090091569,0.23697250627928312,-0.010480644621632562,0.176844771464713,0.16014384117240568,-0.01670093029230732,1.3992675545417053,1.4797478600764058,0.08048030553470054,-0.03399050052864842,-0.03430893947161047,-0.00031843894296205294,-0.17123362989498725,-0.1348922972521941,0.036341332642793156,0.9033333333333332,1.429914387476723
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.24745315090091569,0.21482309580941727,-0.03263005509149841,0.176844771464713,0.15680177500234074,-0.02004299646237226,1.3992675545417053,1.3700297449197267,-0.029237809621978528,-0.03399050052864842,-0.0371364320493656,-0.0031459315207171823,-0.17123362989498725,-0.14546112865188254,0.025772501243104706,0.8712797698167986,1.4526013475850734
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.2,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.25136085287286813,0.21640306262344766,-0.03495779024942047,0.22410816593467575,0.2050000700447861,-0.019108095889889654,1.1216050598804872,1.055624335036424,-0.06598072484406314,-0.04279440602661676,-0.04322642364735632,-0.00043201762073956373,-0.22248401205418578,-0.18297867104441112,0.03950534100977465,0.9158333333333333,1.4858490206980484
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.2,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.25136085287286813,0.19705123477384756,-0.05430961809902057,0.22410816593467575,0.1971964883348696,-0.026911677599806144,1.1216050598804872,0.999263406958975,-0.12234165292151222,-0.04279440602661676,-0.044999993083726625,-0.0022055870571098674,-0.22248401205418578,-0.18350460891931053,0.038979403134875246,0.880505487276357,1.4684493794354576
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.2,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.20302074194657704,0.20834923109281123,0.005328489146234183,0.1819069370461559,0.15877093492232214,-0.023136002123833765,1.1160692673037744,1.312263048616203,0.1961937813124286,-0.049207905405186825,-0.042188037435225575,0.007019867969961249,-0.259633429216652,-0.21210063754811825,0.04753279166853375,0.9008333333333334,1.3548415504722184
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.2,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.20302074194657704,0.19139936708066907,-0.011621374865907974,0.1819069370461559,0.15626480123384545,-0.02564213581231045,1.1160692673037744,1.2248399228067095,0.10877065550293508,-0.049207905405186825,-0.0462824669571772,0.002925438448009625,-0.259633429216652,-0.21748024849098235,0.04215318072566965,0.8576342755361485,1.3663417728533
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.2,sign,0.0,dd_speed_phase_control,DD speed/phase,0.20302074194657704,0.20834923109281123,0.005328489146234183,0.1819069370461559,0.15877093492232214,-0.023136002123833765,1.1160692673037744,1.312263048616203,0.1961937813124286,-0.049207905405186825,-0.042188037435225575,0.007019867969961249,-0.259633429216652,-0.21210063754811825,0.04753279166853375,0.9008333333333334,1.3548415504722184
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,long_short,0.2,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.20302074194657704,0.19139936708066907,-0.011621374865907974,0.1819069370461559,0.15626480123384545,-0.02564213581231045,1.1160692673037744,1.2248399228067095,0.10877065550293508,-0.049207905405186825,-0.0462824669571772,0.002925438448009625,-0.259633429216652,-0.21748024849098235,0.04215318072566965,0.8576342755361485,1.3663417728533
temporal_tabular_backtest__small_ft_warmstart_classifier__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_classifier,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.1562468046537806,0.13980138018547672,-0.016445424468303882,0.12381566926051726,0.1009458879094267,-0.022869781351090565,1.261930784584509,1.3849140671377616,0.12298328255325264,-0.01728405828512059,-0.015083296978192464,0.0022007613069281243,-0.17450661352643537,-0.10731784302193792,0.06718877050449745,0.9216666666666666,0.7617281459216989
temporal_tabular_backtest__small_ft_warmstart_classifier__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_classifier,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1562468046537806,0.12236525007772792,-0.033881554576052686,0.12381566926051726,0.0982909623899409,-0.02552470687057637,1.261930784584509,1.244928802225776,-0.017001982358732848,-0.01728405828512059,-0.018068418027004804,-0.0007843597418842156,-0.17450661352643537,-0.10731784302193792,0.06718877050449745,0.8591583287191936,0.743359692218977
temporal_tabular_backtest__small_ft_warmstart_classifier__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_classifier,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.1562468046537806,0.13980138018547672,-0.016445424468303882,0.12381566926051726,0.1009458879094267,-0.022869781351090565,1.261930784584509,1.3849140671377616,0.12298328255325264,-0.01728405828512059,-0.015083296978192464,0.0022007613069281243,-0.17450661352643537,-0.10731784302193792,0.06718877050449745,0.9216666666666666,0.7617281459216989
temporal_tabular_backtest__small_ft_warmstart_classifier__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_classifier,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1562468046537806,0.12236525007772792,-0.033881554576052686,0.12381566926051726,0.0982909623899409,-0.02552470687057637,1.261930784584509,1.244928802225776,-0.017001982358732848,-0.01728405828512059,-0.018068418027004804,-0.0007843597418842156,-0.17450661352643537,-0.10731784302193792,0.06718877050449745,0.8591583287191936,0.743359692218977
temporal_tabular_backtest__small_ft_warmstart_classifier__long_short_130_30__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_classifier,long_short_130_30,0.1,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.1562468046537806,0.13980138018547672,-0.016445424468303882,0.12381566926051726,0.1009458879094267,-0.022869781351090565,1.261930784584509,1.3849140671377616,0.12298328255325264,-0.01728405828512059,-0.015083296978192464,0.0022007613069281243,-0.17450661352643537,-0.10731784302193792,0.06718877050449745,0.9216666666666666,0.7617281459216989
temporal_tabular_backtest__small_ft_warmstart_classifier__long_short_130_30__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_classifier,long_short_130_30,0.1,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1562468046537806,0.12236525007772792,-0.033881554576052686,0.12381566926051726,0.0982909623899409,-0.02552470687057637,1.261930784584509,1.244928802225776,-0.017001982358732848,-0.01728405828512059,-0.018068418027004804,-0.0007843597418842156,-0.17450661352643537,-0.10731784302193792,0.06718877050449745,0.8591583287191936,0.743359692218977
temporal_tabular_backtest__small_ft_warmstart_classifier__long_short_130_30__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_classifier,long_short_130_30,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.1562468046537806,0.13980138018547672,-0.016445424468303882,0.12381566926051726,0.1009458879094267,-0.022869781351090565,1.261930784584509,1.3849140671377616,0.12298328255325264,-0.01728405828512059,-0.015083296978192464,0.0022007613069281243,-0.17450661352643537,-0.10731784302193792,0.06718877050449745,0.9216666666666666,0.7617281459216989
temporal_tabular_backtest__small_ft_warmstart_classifier__long_short_130_30__q0.1__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_classifier,long_short_130_30,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1562468046537806,0.12236525007772792,-0.033881554576052686,0.12381566926051726,0.0982909623899409,-0.02552470687057637,1.261930784584509,1.244928802225776,-0.017001982358732848,-0.01728405828512059,-0.018068418027004804,-0.0007843597418842156,-0.17450661352643537,-0.10731784302193792,0.06718877050449745,0.8591583287191936,0.743359692218977
temporal_tabular_backtest__small_ft_warmstart_classifier__long_short_130_30__q0.1__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_classifier,long_short_130_30,0.1,none,,dd_speed_phase_control,DD speed/phase,0.1562468046537806,0.13980138018547672,-0.016445424468303882,0.12381566926051726,0.1009458879094267,-0.022869781351090565,1.261930784584509,1.3849140671377616,0.12298328255325264,-0.01728405828512059,-0.015083296978192464,0.0022007613069281243,-0.17450661352643537,-0.10731784302193792,0.06718877050449745,0.9216666666666666,0.7617281459216989
temporal_tabular_backtest__small_ft_warmstart_classifier__long_short_130_30__q0.1__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_classifier,long_short_130_30,0.1,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1562468046537806,0.12236525007772792,-0.033881554576052686,0.12381566926051726,0.0982909623899409,-0.02552470687057637,1.261930784584509,1.244928802225776,-0.017001982358732848,-0.01728405828512059,-0.018068418027004804,-0.0007843597418842156,-0.17450661352643537,-0.10731784302193792,0.06718877050449745,0.8591583287191936,0.743359692218977
