model,split,MthCalDt,spread_t,num_top,num_bottom
temporal_tabular_small_random_er_train,test,2022-12-30,-0.1027878,1881,1880
temporal_tabular_small_random_er_train,test,2023-01-31,0.040188696,1876,1875
temporal_tabular_small_random_er_train,test,2023-02-28,0.03272019,1871,1870
temporal_tabular_small_random_er_train,test,2023-03-31,0.001439671,1865,1864
temporal_tabular_small_random_er_train,test,2023-04-28,-0.017262146,1860,1859
temporal_tabular_small_random_er_train,test,2023-05-31,0.048275936,1861,1860
temporal_tabular_small_random_er_train,test,2023-06-30,0.0120074,1859,1858
temporal_tabular_small_random_er_train,test,2023-07-31,0.036577072,1853,1853
temporal_tabular_small_random_er_train,test,2023-08-31,0.042262554,1856,1855
temporal_tabular_small_random_er_train,test,2023-09-29,0.04009777,1864,1863
temporal_tabular_small_random_er_train,test,2023-10-31,-0.007820077,1867,1866
temporal_tabular_small_random_er_train,test,2023-11-30,0.0026488677,1866,1865
temporal_tabular_small_random_er_train,test,2023-12-29,0.015479213,1862,1861
temporal_tabular_small_random_er_train,test,2024-01-31,-0.0293925,1874,1873
temporal_tabular_small_random_er_train,test,2024-02-29,0.041109364,1866,1865
temporal_tabular_small_random_er_train,test,2024-03-28,0.023122951,1867,1866
temporal_tabular_small_random_er_train,test,2024-04-30,0.0115787275,1869,1868
temporal_tabular_small_random_er_train,test,2024-05-31,0.0150485,1875,1874
temporal_tabular_small_random_er_train,test,2024-06-28,0.054291077,1881,1880
temporal_tabular_small_random_er_train,test,2024-07-31,0.03767302,1888,1887
temporal_tabular_small_random_er_train,test,2024-08-30,0.01070544,1888,1887
temporal_tabular_small_random_er_train,test,2024-09-30,-0.0038362504,1909,1908
temporal_tabular_small_random_er_train,test,2024-10-31,0.0016859397,1917,1916
temporal_tabular_small_random_er_train,validation,2010-12-31,-0.018683232,1302,1301
temporal_tabular_small_random_er_train,validation,2011-01-31,0.012820244,1307,1306
temporal_tabular_small_random_er_train,validation,2011-02-28,0.022659117,1307,1306
temporal_tabular_small_random_er_train,validation,2011-03-31,0.0102106435,1309,1308
temporal_tabular_small_random_er_train,validation,2011-04-29,0.006582359,1313,1312
temporal_tabular_small_random_er_train,validation,2011-05-31,0.02062932,1319,1318
temporal_tabular_small_random_er_train,validation,2011-06-30,-0.007399855,1323,1322
temporal_tabular_small_random_er_train,validation,2011-07-29,0.017136164,1325,1324
temporal_tabular_small_random_er_train,validation,2011-08-31,0.020390928,1325,1324
temporal_tabular_small_random_er_train,validation,2011-09-30,0.01915352,1326,1325
temporal_tabular_small_random_er_train,validation,2011-10-31,0.045980174,1323,1322
temporal_tabular_small_random_er_train,validation,2011-11-30,0.021202205,1322,1322
temporal_tabular_small_random_er_train,validation,2011-12-30,-0.033671334,1321,1320
temporal_tabular_small_random_er_train,validation,2012-01-31,0.003308814,1325,1325
temporal_tabular_small_random_er_train,validation,2012-02-29,0.013868405,1331,1330
temporal_tabular_small_random_er_train,validation,2012-03-30,0.007977806,1333,1332
temporal_tabular_small_random_er_train,validation,2012-04-30,-0.01053147,1337,1336
temporal_tabular_small_random_er_train,validation,2012-05-31,0.0052400455,1338,1337
temporal_tabular_small_random_er_train,validation,2012-06-29,-0.0024215216,1334,1333
temporal_tabular_small_random_er_train,validation,2012-07-31,0.01798003,1334,1333
temporal_tabular_small_random_er_train,validation,2012-08-31,0.003450252,1328,1327
temporal_tabular_small_random_er_train,validation,2012-09-28,0.011045471,1322,1322
temporal_tabular_small_random_er_train,validation,2012-10-31,0.0032733518,1319,1318
temporal_tabular_small_random_er_train,validation,2012-11-30,0.011689657,1318,1317
temporal_tabular_small_random_er_train,validation,2012-12-31,0.01993569,1317,1316
temporal_tabular_small_random_er_train,validation,2013-01-31,0.016548838,1315,1314
temporal_tabular_small_random_er_train,validation,2013-02-28,0.021451144,1315,1314
temporal_tabular_small_random_er_train,validation,2013-03-28,-0.0069770534,1311,1310
temporal_tabular_small_random_er_train,validation,2013-04-30,0.032827966,1313,1312
temporal_tabular_small_random_er_train,validation,2013-05-31,0.0232015,1317,1316
temporal_tabular_small_random_er_train,validation,2013-06-28,-0.0002752915,1321,1320
temporal_tabular_small_random_er_train,validation,2013-07-31,-0.0035366658,1326,1325
temporal_tabular_small_random_er_train,validation,2013-08-30,0.0041231327,1329,1329
temporal_tabular_small_random_er_train,validation,2013-09-30,0.024218634,1332,1331
temporal_tabular_small_random_er_train,validation,2013-10-31,0.01711662,1338,1337
temporal_tabular_small_random_er_train,validation,2013-11-29,-0.012462407,1343,1342
temporal_tabular_small_random_er_train,validation,2013-12-31,-0.08890882,1344,1343
temporal_tabular_small_random_er_train,validation,2014-01-31,-0.010167997,1350,1349
temporal_tabular_small_random_er_train,validation,2014-02-28,0.029851327,1354,1353
temporal_tabular_small_random_er_train,validation,2014-03-31,0.04919749,1359,1358
temporal_tabular_small_random_er_train,validation,2014-04-30,0.024839122,1363,1363
temporal_tabular_small_random_er_train,validation,2014-05-30,-0.018811122,1370,1369
temporal_tabular_small_random_er_train,validation,2014-06-30,0.0032596514,1378,1377
temporal_tabular_small_random_er_train,validation,2014-07-31,0.011671891,1385,1384
temporal_tabular_small_random_er_train,validation,2014-08-29,0.0062425807,1390,1389
temporal_tabular_small_random_er_train,validation,2014-09-30,0.036253173,1391,1390
temporal_tabular_small_random_er_train,validation,2014-10-31,0.012166995,1396,1395
temporal_tabular_small_random_er_train,validation,2014-11-28,0.031659156,1401,1400
temporal_tabular_small_random_er_train,validation,2014-12-31,-0.010584989,1399,1398
temporal_tabular_small_random_er_train,validation,2015-01-30,-0.032323334,1397,1396
temporal_tabular_small_random_er_train,validation,2015-02-27,0.04214565,1399,1399
temporal_tabular_small_random_er_train,validation,2015-03-31,-0.04359372,1400,1400
temporal_tabular_small_random_er_train,validation,2015-04-30,0.0046506505,1406,1405
temporal_tabular_small_random_er_train,validation,2015-05-29,0.030622512,1410,1409
temporal_tabular_small_random_er_train,validation,2015-06-30,0.04638038,1417,1417
temporal_tabular_small_random_er_train,validation,2015-07-31,0.0057003573,1428,1428
temporal_tabular_small_random_er_train,validation,2015-08-31,0.06768468,1430,1429
temporal_tabular_small_random_er_train,validation,2015-09-30,0.005234733,1430,1429
temporal_tabular_small_random_er_train,validation,2015-10-30,0.0025816169,1431,1430
temporal_tabular_small_random_er_train,validation,2015-11-30,0.022424953,1436,1435
temporal_tabular_tiny_random_classifier,test,2015-12-31,0.10536654,1435,1435
temporal_tabular_tiny_random_classifier,test,2016-01-29,0.005559335,1430,1429
temporal_tabular_tiny_random_classifier,test,2016-02-29,-0.058146525,1427,1426
temporal_tabular_tiny_random_classifier,test,2016-03-31,-0.093135804,1423,1423
temporal_tabular_tiny_random_classifier,test,2016-04-29,0.046224944,1422,1421
temporal_tabular_tiny_random_classifier,test,2016-05-31,-0.00045821606,1423,1423
temporal_tabular_tiny_random_classifier,test,2016-06-30,-0.039675545,1424,1423
temporal_tabular_tiny_random_classifier,test,2016-07-29,-0.01851042,1424,1423
temporal_tabular_tiny_random_classifier,test,2016-08-31,-0.038917024,1417,1416
temporal_tabular_tiny_random_classifier,test,2016-09-30,0.08958676,1418,1418
temporal_tabular_tiny_random_classifier,test,2016-10-31,0.015897859,1422,1421
temporal_tabular_tiny_random_classifier,test,2016-11-30,0.058937155,1420,1419
temporal_tabular_tiny_random_classifier,test,2016-12-30,-0.04252485,1422,1421
temporal_tabular_tiny_random_classifier,test,2017-01-31,0.01047531,1426,1425
temporal_tabular_tiny_random_classifier,test,2017-02-28,0.0055271676,1422,1421
temporal_tabular_tiny_random_classifier,test,2017-03-31,0.047070853,1422,1422
temporal_tabular_tiny_random_classifier,test,2017-04-28,0.05452602,1426,1425
temporal_tabular_tiny_random_classifier,test,2017-05-31,-0.030570153,1429,1428
temporal_tabular_tiny_random_classifier,test,2017-06-30,0.02917928,1430,1429
temporal_tabular_tiny_random_classifier,test,2017-07-31,0.015264876,1432,1431
temporal_tabular_tiny_random_classifier,test,2017-08-31,-0.0384309,1427,1426
temporal_tabular_tiny_random_classifier,test,2017-09-29,0.048305973,1424,1423
temporal_tabular_tiny_random_classifier,test,2017-10-31,-0.0071082097,1431,1430
temporal_tabular_tiny_random_classifier,test,2017-11-30,-0.02646201,1442,1441
temporal_tabular_tiny_random_classifier,test,2017-12-29,-0.0052110106,1441,1441
temporal_tabular_tiny_random_classifier,test,2018-01-31,0.011936229,1449,1448
temporal_tabular_tiny_random_classifier,test,2018-02-28,0.012467451,1453,1452
temporal_tabular_tiny_random_classifier,test,2018-03-29,-0.010294123,1443,1442
temporal_tabular_tiny_random_classifier,test,2018-04-30,-0.040288735,1452,1451
temporal_tabular_tiny_random_classifier,test,2018-05-31,0.008795776,1454,1454
temporal_tabular_tiny_random_classifier,test,2018-06-29,0.0515144,1465,1464
temporal_tabular_tiny_random_classifier,test,2018-07-31,-0.013247732,1471,1471
temporal_tabular_tiny_random_classifier,test,2018-08-31,9.920914e-05,1469,1468
temporal_tabular_tiny_random_classifier,test,2018-09-28,0.046312295,1475,1474
temporal_tabular_tiny_random_classifier,test,2018-10-31,0.04827573,1483,1482
temporal_tabular_tiny_random_classifier,test,2018-11-30,0.08883936,1483,1482
temporal_tabular_tiny_random_classifier,test,2018-12-31,-0.13283858,1482,1481
temporal_tabular_tiny_random_classifier,test,2019-01-31,-0.0217482,1482,1481
temporal_tabular_tiny_random_classifier,test,2019-02-28,-0.0076899356,1478,1478
temporal_tabular_tiny_random_classifier,test,2019-03-29,0.03788194,1478,1478
temporal_tabular_tiny_random_classifier,test,2019-04-30,0.05705866,1480,1479
temporal_tabular_tiny_random_classifier,test,2019-05-31,0.034561396,1492,1491
temporal_tabular_tiny_random_classifier,test,2019-06-28,0.055659648,1495,1494
temporal_tabular_tiny_random_classifier,test,2019-07-31,0.04388448,1499,1498
temporal_tabular_tiny_random_classifier,test,2019-08-30,0.03053502,1498,1497
temporal_tabular_tiny_random_classifier,test,2019-09-30,0.039201416,1500,1500
temporal_tabular_tiny_random_classifier,test,2019-10-31,-0.013097044,1501,1500
temporal_tabular_tiny_random_classifier,test,2019-11-29,-0.06934028,1501,1500
temporal_tabular_tiny_random_classifier,test,2019-12-31,-0.03318401,1500,1500
temporal_tabular_tiny_random_classifier,test,2020-01-31,-0.029889863,1502,1501
temporal_tabular_tiny_random_classifier,test,2020-02-28,0.039700076,1502,1501
temporal_tabular_tiny_random_classifier,test,2020-03-31,-0.17824051,1495,1495
temporal_tabular_tiny_random_classifier,test,2020-04-30,-0.086407736,1496,1496
temporal_tabular_tiny_random_classifier,test,2020-05-29,-0.1169458,1495,1494
temporal_tabular_tiny_random_classifier,test,2020-06-30,-0.03857451,1504,1503
temporal_tabular_tiny_random_classifier,test,2020-07-31,0.015871102,1510,1509
temporal_tabular_tiny_random_classifier,test,2020-08-31,0.0030270703,1515,1514
temporal_tabular_tiny_random_classifier,test,2020-09-30,0.026198234,1526,1525
temporal_tabular_tiny_random_classifier,test,2020-10-30,-0.16908865,1541,1540
temporal_tabular_tiny_random_classifier,test,2020-11-30,-0.057118192,1555,1554
temporal_tabular_tiny_random_classifier,test,2020-12-31,-0.23450474,1575,1575
temporal_tabular_tiny_random_classifier,test,2021-01-29,-0.048371907,1593,1592
temporal_tabular_tiny_random_classifier,test,2021-02-26,0.081156,1611,1611
temporal_tabular_tiny_random_classifier,test,2021-03-31,0.071313635,1643,1642
temporal_tabular_tiny_random_classifier,test,2021-04-30,0.031706713,1672,1672
temporal_tabular_tiny_random_classifier,test,2021-05-28,-0.07893085,1696,1695
temporal_tabular_tiny_random_classifier,test,2021-06-30,0.13247865,1718,1717
temporal_tabular_tiny_random_classifier,test,2021-07-30,-0.0064879153,1745,1744
temporal_tabular_tiny_random_classifier,test,2021-08-31,0.02344792,1756,1755
temporal_tabular_tiny_random_classifier,test,2021-09-30,0.05861984,1775,1774
temporal_tabular_tiny_random_classifier,test,2021-10-29,0.09146599,1794,1793
temporal_tabular_tiny_random_classifier,test,2021-11-30,0.14957091,1814,1813
temporal_tabular_tiny_random_classifier,test,2021-12-31,0.113709256,1838,1837
temporal_tabular_tiny_random_classifier,test,2022-01-31,0.024836501,1855,1854
temporal_tabular_tiny_random_classifier,test,2022-02-28,-0.01052639,1870,1869
temporal_tabular_tiny_random_classifier,test,2022-03-31,0.13858247,1877,1876
temporal_tabular_tiny_random_classifier,test,2022-04-29,0.10089104,1885,1884
temporal_tabular_tiny_random_classifier,test,2022-05-31,-0.014017403,1887,1886
temporal_tabular_tiny_random_classifier,test,2022-06-30,-0.00033248216,1892,1891
temporal_tabular_tiny_random_classifier,test,2022-07-29,-0.04642011,1892,1891
temporal_tabular_tiny_random_classifier,test,2022-08-31,0.078258015,1894,1893
temporal_tabular_tiny_random_classifier,test,2022-09-30,0.103725426,1899,1899
temporal_tabular_tiny_random_classifier,test,2022-10-31,0.09185146,1897,1896
temporal_tabular_tiny_random_classifier,test,2022-11-30,0.047035847,1893,1893
temporal_tabular_tiny_random_classifier,test,2022-12-30,-0.21810775,1881,1880
temporal_tabular_tiny_random_classifier,test,2023-01-31,0.06417393,1876,1875
temporal_tabular_tiny_random_classifier,test,2023-02-28,0.07792623,1871,1870
temporal_tabular_tiny_random_classifier,test,2023-03-31,0.013785985,1865,1864
temporal_tabular_tiny_random_classifier,test,2023-04-28,-0.049306117,1860,1859
temporal_tabular_tiny_random_classifier,test,2023-05-31,0.04136906,1861,1860
temporal_tabular_tiny_random_classifier,test,2023-06-30,-0.0038803443,1859,1858
temporal_tabular_tiny_random_classifier,test,2023-07-31,0.10335193,1853,1853
temporal_tabular_tiny_random_classifier,test,2023-08-31,0.073397085,1856,1855
temporal_tabular_tiny_random_classifier,test,2023-09-29,0.09311863,1864,1863
temporal_tabular_tiny_random_classifier,test,2023-10-31,-0.01390858,1867,1866
temporal_tabular_tiny_random_classifier,test,2023-11-30,-0.056038864,1866,1865
temporal_tabular_tiny_random_classifier,test,2023-12-29,0.04453191,1862,1861
temporal_tabular_tiny_random_classifier,test,2024-01-31,-0.048356764,1874,1873
temporal_tabular_tiny_random_classifier,test,2024-02-29,0.039342266,1866,1865
temporal_tabular_tiny_random_classifier,test,2024-03-28,0.054624528,1867,1866
temporal_tabular_tiny_random_classifier,test,2024-04-30,-0.015522569,1869,1868
temporal_tabular_tiny_random_classifier,test,2024-05-31,0.06633514,1875,1874
temporal_tabular_tiny_random_classifier,test,2024-06-28,0.021177724,1881,1880
temporal_tabular_tiny_random_classifier,test,2024-07-31,0.08452425,1888,1887
temporal_tabular_tiny_random_classifier,test,2024-08-30,0.0095562395,1888,1887
temporal_tabular_tiny_random_classifier,test,2024-09-30,-0.023588883,1909,1908
temporal_tabular_tiny_random_classifier,test,2024-10-31,-0.01720453,1917,1916
temporal_tabular_tiny_random_classifier,validation,2010-12-31,-0.02592703,1302,1301
temporal_tabular_tiny_random_classifier,validation,2011-01-31,0.003993202,1307,1306
temporal_tabular_tiny_random_classifier,validation,2011-02-28,0.029695468,1307,1306
temporal_tabular_tiny_random_classifier,validation,2011-03-31,0.02412622,1309,1308
temporal_tabular_tiny_random_classifier,validation,2011-04-29,0.033301886,1313,1312
temporal_tabular_tiny_random_classifier,validation,2011-05-31,0.054386932,1319,1318
temporal_tabular_tiny_random_classifier,validation,2011-06-30,-0.010309085,1323,1322
temporal_tabular_tiny_random_classifier,validation,2011-07-29,0.08023719,1325,1324
temporal_tabular_tiny_random_classifier,validation,2011-08-31,0.07484691,1325,1324
temporal_tabular_tiny_random_classifier,validation,2011-09-30,-0.022729948,1326,1325
temporal_tabular_tiny_random_classifier,validation,2011-10-31,0.07496532,1323,1322
temporal_tabular_tiny_random_classifier,validation,2011-11-30,0.039641842,1322,1322
temporal_tabular_tiny_random_classifier,validation,2011-12-30,-0.118201375,1321,1320
temporal_tabular_tiny_random_classifier,validation,2012-01-31,-0.017671753,1325,1325
temporal_tabular_tiny_random_classifier,validation,2012-02-29,0.008976201,1331,1330
temporal_tabular_tiny_random_classifier,validation,2012-03-30,0.031339396,1333,1332
temporal_tabular_tiny_random_classifier,validation,2012-04-30,0.048004683,1337,1336
temporal_tabular_tiny_random_classifier,validation,2012-05-31,0.008716708,1338,1337
temporal_tabular_tiny_random_classifier,validation,2012-06-29,0.031136764,1334,1333
temporal_tabular_tiny_random_classifier,validation,2012-07-31,0.0009313803,1334,1333
temporal_tabular_tiny_random_classifier,validation,2012-08-31,-0.023303574,1328,1327
temporal_tabular_tiny_random_classifier,validation,2012-09-28,0.04618703,1322,1322
temporal_tabular_tiny_random_classifier,validation,2012-10-31,0.01612259,1319,1318
temporal_tabular_tiny_random_classifier,validation,2012-11-30,-0.002561573,1318,1317
temporal_tabular_tiny_random_classifier,validation,2012-12-31,-0.022790074,1317,1316
temporal_tabular_tiny_random_classifier,validation,2013-01-31,0.027799997,1315,1314
temporal_tabular_tiny_random_classifier,validation,2013-02-28,0.0094685,1315,1314
temporal_tabular_tiny_random_classifier,validation,2013-03-28,0.012899692,1311,1310
temporal_tabular_tiny_random_classifier,validation,2013-04-30,-0.03019851,1313,1312
temporal_tabular_tiny_random_classifier,validation,2013-05-31,0.02373627,1317,1316
temporal_tabular_tiny_random_classifier,validation,2013-06-28,-0.031238902,1321,1320
temporal_tabular_tiny_random_classifier,validation,2013-07-31,-0.027355295,1326,1325
temporal_tabular_tiny_random_classifier,validation,2013-08-30,-0.017400395,1329,1329
temporal_tabular_tiny_random_classifier,validation,2013-09-30,0.039258167,1332,1331
temporal_tabular_tiny_random_classifier,validation,2013-10-31,0.0019013807,1338,1337
temporal_tabular_tiny_random_classifier,validation,2013-11-29,-0.023845628,1343,1342
temporal_tabular_tiny_random_classifier,validation,2013-12-31,-0.09575561,1344,1343
temporal_tabular_tiny_random_classifier,validation,2014-01-31,-0.01832014,1350,1349
temporal_tabular_tiny_random_classifier,validation,2014-02-28,0.03496109,1354,1353
temporal_tabular_tiny_random_classifier,validation,2014-03-31,0.068631925,1359,1358
temporal_tabular_tiny_random_classifier,validation,2014-04-30,0.036902398,1363,1363
temporal_tabular_tiny_random_classifier,validation,2014-05-30,-0.039088413,1370,1369
temporal_tabular_tiny_random_classifier,validation,2014-06-30,0.029886086,1378,1377
temporal_tabular_tiny_random_classifier,validation,2014-07-31,0.005234197,1385,1384
temporal_tabular_tiny_random_classifier,validation,2014-08-29,0.03705203,1390,1389
temporal_tabular_tiny_random_classifier,validation,2014-09-30,0.07486385,1391,1390
temporal_tabular_tiny_random_classifier,validation,2014-10-31,0.04294935,1396,1395
temporal_tabular_tiny_random_classifier,validation,2014-11-28,0.02643783,1401,1400
temporal_tabular_tiny_random_classifier,validation,2014-12-31,0.0067581646,1399,1398
temporal_tabular_tiny_random_classifier,validation,2015-01-30,-0.04905832,1397,1396
temporal_tabular_tiny_random_classifier,validation,2015-02-27,0.045409437,1399,1399
temporal_tabular_tiny_random_classifier,validation,2015-03-31,-0.053128835,1400,1400
temporal_tabular_tiny_random_classifier,validation,2015-04-30,0.012284697,1406,1405
temporal_tabular_tiny_random_classifier,validation,2015-05-29,0.027401844,1410,1409
temporal_tabular_tiny_random_classifier,validation,2015-06-30,0.09745144,1417,1417
temporal_tabular_tiny_random_classifier,validation,2015-07-31,0.006598763,1428,1428
temporal_tabular_tiny_random_classifier,validation,2015-08-31,0.09654831,1430,1429
temporal_tabular_tiny_random_classifier,validation,2015-09-30,0.004746247,1430,1429
temporal_tabular_tiny_random_classifier,validation,2015-10-30,-0.0008161031,1431,1430
temporal_tabular_tiny_random_classifier,validation,2015-11-30,0.0484773,1436,1435
temporal_tabular_tiny_random_er_train,test,2015-12-31,0.09330003,1435,1435
temporal_tabular_tiny_random_er_train,test,2016-01-29,0.008421193,1430,1429
temporal_tabular_tiny_random_er_train,test,2016-02-29,-0.04430656,1427,1426
temporal_tabular_tiny_random_er_train,test,2016-03-31,-0.08123825,1423,1423
temporal_tabular_tiny_random_er_train,test,2016-04-29,0.029823426,1422,1421
temporal_tabular_tiny_random_er_train,test,2016-05-31,-0.0064546787,1423,1423
temporal_tabular_tiny_random_er_train,test,2016-06-30,-0.015008867,1424,1423
temporal_tabular_tiny_random_er_train,test,2016-07-29,-0.008747902,1424,1423
temporal_tabular_tiny_random_er_train,test,2016-08-31,-0.031071428,1417,1416
temporal_tabular_tiny_random_er_train,test,2016-09-30,0.06930754,1418,1418
temporal_tabular_tiny_random_er_train,test,2016-10-31,0.035019606,1422,1421
temporal_tabular_tiny_random_er_train,test,2016-11-30,0.045900308,1420,1419
temporal_tabular_tiny_random_er_train,test,2016-12-30,-0.04127994,1422,1421
temporal_tabular_tiny_random_er_train,test,2017-01-31,0.0036847163,1426,1425
temporal_tabular_tiny_random_er_train,test,2017-02-28,0.00558999,1422,1421
temporal_tabular_tiny_random_er_train,test,2017-03-31,0.047239143,1422,1422
temporal_tabular_tiny_random_er_train,test,2017-04-28,0.034918234,1426,1425
temporal_tabular_tiny_random_er_train,test,2017-05-31,-0.021351863,1429,1428
temporal_tabular_tiny_random_er_train,test,2017-06-30,0.024799101,1430,1429
temporal_tabular_tiny_random_er_train,test,2017-07-31,0.007511792,1432,1431
temporal_tabular_tiny_random_er_train,test,2017-08-31,-0.016968384,1427,1426
temporal_tabular_tiny_random_er_train,test,2017-09-29,0.037509743,1424,1423
temporal_tabular_tiny_random_er_train,test,2017-10-31,0.0021229554,1431,1430
temporal_tabular_tiny_random_er_train,test,2017-11-30,-0.018062007,1442,1441
temporal_tabular_tiny_random_er_train,test,2017-12-29,0.0030015819,1441,1441
temporal_tabular_tiny_random_er_train,test,2018-01-31,0.0049230903,1449,1448
temporal_tabular_tiny_random_er_train,test,2018-02-28,0.0164076,1453,1452
temporal_tabular_tiny_random_er_train,test,2018-03-29,-0.0020356555,1443,1442
temporal_tabular_tiny_random_er_train,test,2018-04-30,-0.022792082,1452,1451
temporal_tabular_tiny_random_er_train,test,2018-05-31,0.01152866,1454,1454
temporal_tabular_tiny_random_er_train,test,2018-06-29,0.036908545,1465,1464
temporal_tabular_tiny_random_er_train,test,2018-07-31,0.00032548793,1471,1471
temporal_tabular_tiny_random_er_train,test,2018-08-31,-0.005724838,1469,1468
temporal_tabular_tiny_random_er_train,test,2018-09-28,0.014947377,1475,1474
temporal_tabular_tiny_random_er_train,test,2018-10-31,0.025048397,1483,1482
temporal_tabular_tiny_random_er_train,test,2018-11-30,0.022872612,1483,1482
temporal_tabular_tiny_random_er_train,test,2018-12-31,-0.06616198,1482,1481
temporal_tabular_tiny_random_er_train,test,2019-01-31,-0.018954802,1482,1481
temporal_tabular_tiny_random_er_train,test,2019-02-28,-0.021221481,1478,1478
temporal_tabular_tiny_random_er_train,test,2019-03-29,0.041872997,1478,1478
temporal_tabular_tiny_random_er_train,test,2019-04-30,0.018304981,1480,1479
temporal_tabular_tiny_random_er_train,test,2019-05-31,0.047096223,1492,1491
temporal_tabular_tiny_random_er_train,test,2019-06-28,0.048137248,1495,1494
temporal_tabular_tiny_random_er_train,test,2019-07-31,0.015223883,1499,1498
temporal_tabular_tiny_random_er_train,test,2019-08-30,0.036800385,1498,1497
temporal_tabular_tiny_random_er_train,test,2019-09-30,0.038798265,1500,1500
temporal_tabular_tiny_random_er_train,test,2019-10-31,-0.0019520633,1501,1500
temporal_tabular_tiny_random_er_train,test,2019-11-29,-0.06482145,1501,1500
temporal_tabular_tiny_random_er_train,test,2019-12-31,-0.043022417,1500,1500
temporal_tabular_tiny_random_er_train,test,2020-01-31,-0.036381617,1502,1501
temporal_tabular_tiny_random_er_train,test,2020-02-28,-0.017701373,1502,1501
temporal_tabular_tiny_random_er_train,test,2020-03-31,-0.12728341,1495,1495
temporal_tabular_tiny_random_er_train,test,2020-04-30,-0.064895354,1496,1496
temporal_tabular_tiny_random_er_train,test,2020-05-29,-0.07115854,1495,1494
temporal_tabular_tiny_random_er_train,test,2020-06-30,-0.027267862,1504,1503
temporal_tabular_tiny_random_er_train,test,2020-07-31,0.02307442,1510,1509
temporal_tabular_tiny_random_er_train,test,2020-08-31,-0.002603583,1515,1514
temporal_tabular_tiny_random_er_train,test,2020-09-30,0.036216754,1526,1525
temporal_tabular_tiny_random_er_train,test,2020-10-30,-0.13715255,1541,1540
temporal_tabular_tiny_random_er_train,test,2020-11-30,-0.041835077,1555,1554
temporal_tabular_tiny_random_er_train,test,2020-12-31,-0.17970422,1575,1575
temporal_tabular_tiny_random_er_train,test,2021-01-29,0.003247045,1593,1592
temporal_tabular_tiny_random_er_train,test,2021-02-26,0.06876371,1611,1611
temporal_tabular_tiny_random_er_train,test,2021-03-31,0.06028261,1643,1642
temporal_tabular_tiny_random_er_train,test,2021-04-30,0.0310699,1672,1672
temporal_tabular_tiny_random_er_train,test,2021-05-28,-0.067873605,1696,1695
temporal_tabular_tiny_random_er_train,test,2021-06-30,0.087650664,1718,1717
temporal_tabular_tiny_random_er_train,test,2021-07-30,-0.001327578,1745,1744
temporal_tabular_tiny_random_er_train,test,2021-08-31,0.02781147,1756,1755
temporal_tabular_tiny_random_er_train,test,2021-09-30,0.052902684,1775,1774
temporal_tabular_tiny_random_er_train,test,2021-10-29,0.06271364,1794,1793
temporal_tabular_tiny_random_er_train,test,2021-11-30,0.13316151,1814,1813
temporal_tabular_tiny_random_er_train,test,2021-12-31,0.089619726,1838,1837
temporal_tabular_tiny_random_er_train,test,2022-01-31,0.034432285,1855,1854
temporal_tabular_tiny_random_er_train,test,2022-02-28,-0.0021991506,1870,1869
temporal_tabular_tiny_random_er_train,test,2022-03-31,0.1320222,1877,1876
temporal_tabular_tiny_random_er_train,test,2022-04-29,0.08833735,1885,1884
temporal_tabular_tiny_random_er_train,test,2022-05-31,-0.025672816,1887,1886
temporal_tabular_tiny_random_er_train,test,2022-06-30,0.0074366853,1892,1891
temporal_tabular_tiny_random_er_train,test,2022-07-29,-0.04476159,1892,1891
temporal_tabular_tiny_random_er_train,test,2022-08-31,0.07307315,1894,1893
temporal_tabular_tiny_random_er_train,test,2022-09-30,0.10804102,1899,1899
temporal_tabular_tiny_random_er_train,test,2022-10-31,0.090949,1897,1896
temporal_tabular_tiny_random_er_train,test,2022-11-30,0.043445542,1893,1893
temporal_tabular_tiny_random_er_train,test,2022-12-30,-0.20372665,1881,1880
temporal_tabular_tiny_random_er_train,test,2023-01-31,0.06592485,1876,1875
temporal_tabular_tiny_random_er_train,test,2023-02-28,0.073196635,1871,1870
temporal_tabular_tiny_random_er_train,test,2023-03-31,0.007515381,1865,1864
temporal_tabular_tiny_random_er_train,test,2023-04-28,-0.04335634,1860,1859
temporal_tabular_tiny_random_er_train,test,2023-05-31,0.053065926,1861,1860
temporal_tabular_tiny_random_er_train,test,2023-06-30,0.0026630796,1859,1858
temporal_tabular_tiny_random_er_train,test,2023-07-31,0.09312595,1853,1853
temporal_tabular_tiny_random_er_train,test,2023-08-31,0.07023773,1856,1855
temporal_tabular_tiny_random_er_train,test,2023-09-29,0.07254508,1864,1863
temporal_tabular_tiny_random_er_train,test,2023-10-31,0.004705973,1867,1866
temporal_tabular_tiny_random_er_train,test,2023-11-30,-0.023903012,1866,1865
temporal_tabular_tiny_random_er_train,test,2023-12-29,0.03571103,1862,1861
temporal_tabular_tiny_random_er_train,test,2024-01-31,-0.037797842,1874,1873
temporal_tabular_tiny_random_er_train,test,2024-02-29,0.042932954,1866,1865
temporal_tabular_tiny_random_er_train,test,2024-03-28,0.04012544,1867,1866
temporal_tabular_tiny_random_er_train,test,2024-04-30,-0.015078429,1869,1868
temporal_tabular_tiny_random_er_train,test,2024-05-31,0.057247203,1875,1874
temporal_tabular_tiny_random_er_train,test,2024-06-28,0.028018378,1881,1880
temporal_tabular_tiny_random_er_train,test,2024-07-31,0.07798136,1888,1887
temporal_tabular_tiny_random_er_train,test,2024-08-30,0.010052499,1888,1887
