run_name,score_name,split,month,rank_ic,n_stocks
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-07-29,0.0770517663408026,6640
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-08-31,0.04583504072347354,6643
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-09-30,0.1905049346975883,6636
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-10-31,0.03228922637433253,6636
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-11-30,0.007811380781397328,6647
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2005-12-30,-0.15063337135385207,6647
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-01-31,0.06243432911643869,6620
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-02-28,-0.030863524110245368,6626
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-03-31,0.0645438428254509,6633
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-04-28,0.2616550358548804,6635
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-05-31,0.17588709079126447,6653
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-06-30,0.24394309840550304,6698
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-07-31,0.0030586728607272765,6704
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-08-31,0.0844194768342068,6698
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-09-29,-0.03672688149073265,6722
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-10-31,0.005335427769971567,6735
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-11-30,0.08266710310491475,6748
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2006-12-29,-0.012621442409327778,6739
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-01-31,-0.0028544781150871066,6755
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-02-28,0.09330966832690182,6797
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-03-30,0.010014436682884759,6812
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-04-30,0.138143443083825,6809
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-05-31,0.03333588959593095,6839
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-06-29,0.05287251896351555,6849
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-07-31,0.18758496207994022,6854
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-08-31,0.019655289981243412,6853
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-09-28,0.09318474570743716,6844
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-10-31,0.2762050296718739,6856
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-11-30,0.07020783338996642,6884
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2007-12-31,0.09532174742813103,6912
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-01-31,0.08403923054212013,6906
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-02-29,0.20911814318891647,6879
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-03-31,0.07249353303391176,6867
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-04-30,0.0033040288103316187,6840
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-05-30,0.15198179275717072,6848
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-06-30,0.07485825642310902,6830
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-07-31,0.04261322069924025,6827
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-08-29,0.23835227928155045,6785
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-09-30,0.2686999640967072,6764
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-10-31,0.2710869980506239,6719
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-11-28,0.032613790312695304,6709
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2008-12-31,-0.09210950001100136,6679
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-01-30,0.18211354287104595,6650
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-02-27,-0.15643009699655366,6606
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-03-31,-0.31369280827938295,6554
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2009-04-30,-0.1801471823306219,6538
