model,split,month,rank_ic
naive_momentum,test,2022-10-31,0.01808262423246322
naive_momentum,test,2022-11-30,0.24188560670017129
naive_momentum,test,2022-12-30,-0.43665095044308594
naive_momentum,test,2023-01-31,0.23895884160179515
naive_momentum,test,2023-02-28,0.1463022023530091
naive_momentum,test,2023-03-31,0.13578357228219476
naive_momentum,test,2023-04-28,-0.002832645917711069
naive_momentum,test,2023-05-31,0.060285096570682394
naive_momentum,test,2023-06-30,-0.12940361517615637
naive_momentum,test,2023-07-31,0.20713343779305338
naive_momentum,test,2023-08-31,0.126039528366589
naive_momentum,test,2023-09-29,0.1416016672276806
naive_momentum,test,2023-10-31,0.1695966539294724
naive_momentum,test,2023-11-30,-0.05452669594769982
naive_momentum,test,2023-12-29,0.27066025968397567
naive_momentum,test,2024-01-31,0.1895032336831821
naive_momentum,test,2024-02-29,0.09992599148271153
naive_momentum,test,2024-03-28,0.06382275099937776
naive_momentum,test,2024-04-30,0.09631479153094115
naive_momentum,test,2024-05-31,0.17297211992204534
naive_momentum,test,2024-06-28,0.06367663800876917
naive_momentum,test,2024-07-31,0.1879193117777824
naive_momentum,test,2024-08-30,0.057045795992831536
naive_momentum,test,2024-09-30,0.1187404061449543
naive_momentum,test,2024-10-31,0.19842662811340103
naive_momentum,test,2024-11-29,-0.1647279370282889
naive_reversal,train,1990-01-31,-0.05078432330297599
naive_reversal,train,1990-02-28,0.06783941110136683
naive_reversal,train,1990-03-30,0.0010022848086272344
naive_reversal,train,1990-04-30,-0.08783402670758028
naive_reversal,train,1990-05-31,-0.07061881523611498
naive_reversal,train,1990-06-29,0.005702207646475083
naive_reversal,train,1990-07-31,0.013240744985610765
naive_reversal,train,1990-08-31,-0.12831351957276607
naive_reversal,train,1990-09-28,-0.04592337721104057
naive_reversal,train,1990-10-31,0.0823316285193774
naive_reversal,train,1990-11-30,-0.06277016229726508
naive_reversal,train,1990-12-31,-0.08131879076752485
naive_reversal,train,1991-01-31,0.035297747442512954
naive_reversal,train,1991-02-28,-0.08760316649602877
naive_reversal,train,1991-03-28,0.04061033804078392
naive_reversal,train,1991-04-30,-0.032558904128589895
naive_reversal,train,1991-05-31,-0.047951428916723535
naive_reversal,train,1991-06-28,-0.05182827022649579
naive_reversal,train,1991-07-31,0.018626352023645154
naive_reversal,train,1991-08-30,-0.02475337624988788
naive_reversal,train,1991-09-30,-0.06916401584510261
naive_reversal,train,1991-10-31,-0.025440850715472856
naive_reversal,train,1991-11-29,-0.09084351268567104
naive_reversal,train,1991-12-31,0.05674902603400254
naive_reversal,train,1992-01-31,0.026424554527114164
naive_reversal,train,1992-02-28,0.049654931289089294
naive_reversal,train,1992-03-31,-0.020828736694665506
naive_reversal,train,1992-04-30,-0.016440037336304215
naive_reversal,train,1992-05-29,-0.13262018530959735
naive_reversal,train,1992-06-30,-0.03686092271553752
naive_reversal,train,1992-07-31,-0.05512042874870049
naive_reversal,train,1992-08-31,-0.060147708963526475
naive_reversal,train,1992-09-30,0.01512810322783601
naive_reversal,train,1992-10-30,-0.013133872952916868
naive_reversal,train,1992-11-30,-0.03646683186393274
naive_reversal,train,1992-12-31,0.01777814156698948
naive_reversal,train,1993-01-29,0.005082615953426547
naive_reversal,train,1993-02-26,-0.03608477373478828
naive_reversal,train,1993-03-31,-0.08705530028320509
naive_reversal,train,1993-04-30,-0.030900172888868375
naive_reversal,train,1993-05-28,-0.047984872543438105
naive_reversal,train,1993-06-30,0.014583283004662181
naive_reversal,train,1993-07-30,-0.005348139862969425
naive_reversal,train,1993-08-31,-0.057009793906125726
naive_reversal,train,1993-09-30,0.03438231861946745
naive_reversal,train,1993-10-29,0.03918812841093165
naive_reversal,train,1993-11-30,-0.011285794969029312
naive_reversal,train,1993-12-31,0.018902048043679925
naive_reversal,train,1994-01-31,-0.00693899459063196
naive_reversal,train,1994-02-28,0.044488826323877566
naive_reversal,train,1994-03-31,-0.0495179743759834
naive_reversal,train,1994-04-29,-0.026865593828513317
naive_reversal,train,1994-05-31,-0.0673635098052751
naive_reversal,train,1994-06-30,0.006778393605665883
