model,split,score_name,month,rank_ic
ft_transformer,train,prediction_ft_classifier_score,1995-01-31,0.1220542391416644
ft_transformer,train,prediction_ft_classifier_score,1995-02-28,0.08183505386369157
ft_transformer,train,prediction_ft_classifier_score,1995-03-31,0.061797618342487405
ft_transformer,train,prediction_ft_classifier_score,1995-04-28,0.11218988141744067
ft_transformer,train,prediction_ft_classifier_score,1995-05-31,-0.005788226774029131
ft_transformer,train,prediction_ft_classifier_score,1995-06-30,0.030246511789502918
ft_transformer,train,prediction_ft_classifier_score,1995-07-31,0.04708206331573699
ft_transformer,train,prediction_ft_classifier_score,1995-08-31,0.08210852155547253
ft_transformer,train,prediction_ft_classifier_score,1995-09-29,0.2605057751866473
ft_transformer,train,prediction_ft_classifier_score,1995-10-31,0.20141961469577607
ft_transformer,train,prediction_ft_classifier_score,1995-11-30,0.1656137568922443
ft_transformer,train,prediction_ft_classifier_score,1995-12-29,-0.0547838952660362
ft_transformer,train,prediction_ft_classifier_score,1996-01-31,0.010524033512194166
ft_transformer,train,prediction_ft_classifier_score,1996-02-29,0.06390509825722586
ft_transformer,train,prediction_ft_classifier_score,1996-03-29,-0.10103827905364358
ft_transformer,train,prediction_ft_classifier_score,1996-04-30,-0.1137544314325853
ft_transformer,train,prediction_ft_classifier_score,1996-05-31,0.2775712138984223
ft_transformer,train,prediction_ft_classifier_score,1996-06-28,0.36035448159027084
ft_transformer,train,prediction_ft_classifier_score,1996-07-31,0.04252905154575752
ft_transformer,train,prediction_ft_classifier_score,1996-08-30,0.12397438008143186
ft_transformer,train,prediction_ft_classifier_score,1996-09-30,0.32624897121849866
ft_transformer,train,prediction_ft_classifier_score,1996-10-31,0.23550414392679608
ft_transformer,train,prediction_ft_classifier_score,1996-11-29,0.21960215358209034
ft_transformer,train,prediction_ft_classifier_score,1996-12-31,-0.11779931095094417
ft_transformer,train,prediction_ft_classifier_score,1997-01-31,0.234280055673779
ft_transformer,train,prediction_ft_classifier_score,1997-02-28,0.27014602491622375
ft_transformer,train,prediction_ft_classifier_score,1997-03-31,0.2691660920961275
